BALANCES m:95
BALANCES m:95 w:25
BALANCES e:54 m:95 w:25
BALANCES e:54 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:112 w:25
BALANCES e:54 g:46 h:26 m:95 o:112 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 p:40 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:27 o:179 p:40 s:70 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:3 m:27 o:179 p:40 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:18 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:9 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:28 e:44 g:46 h:9 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 g:46 h:9 j:25 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 f:8 g:46 h:9 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:44 f:8 g:46 h:6 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:20 f:8 g:46 h:6 j:25 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:40 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:161 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:163 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:72 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:8 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:16 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 u:3 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:38 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:65 o:295 p:74 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:130
BALANCES a:371 b:211 c:280 d:266 e:146 f:580 g:257 h:148 i:259 j:436 k:410 l:190 m:328 n:227 o:200 p:218 q:307 r:92 s:210 t:417 u:284 v:296 w:192 x:316 y:321 z:205
BALANCES a:371 b:211 c:280 d:266 e:146 f:580 g:257 h:148 i:259 j:436 k:420 l:190 m:328 n:227 o:200 p:218 q:307 r:82 s:210 t:417 u:284 v:296 w:192 x:316 y:321 z:205
BALANCES a:371 b:211 c:280 d:274 e:146 f:580 g:257 h:148 i:259 j:436 k:420 l:190 m:328 n:227 o:192 p:218 q:307 r:82 s:210 t:417 u:284 v:296 w:192 x:316 y:321 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:257 h:148 i:259 j:436 k:420 l:191 m:328 n:227 o:192 p:218 q:307 r:82 s:210 t:417 u:284 v:296 w:192 x:316 y:321 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:257 h:148 i:259 j:436 k:420 l:191 m:328 n:227 o:192 p:218 q:255 r:82 s:210 t:417 u:284 v:296 w:192 x:316 y:373 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:257 h:148 i:259 j:436 k:420 l:191 m:328 n:285 o:192 p:218 q:255 r:82 s:210 t:417 u:284 v:296 w:192 x:316 y:373 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:254 h:148 i:259 j:436 k:423 l:191 m:328 n:285 o:192 p:218 q:255 r:82 s:210 t:417 u:284 v:296 w:192 x:316 y:373 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:254 h:148 i:259 j:436 k:423 l:191 m:328 n:285 o:192 p:218 q:255 r:88 s:210 t:411 u:284 v:296 w:192 x:316 y:373 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:254 h:148 i:259 j:436 k:423 l:180 m:328 n:296 o:192 p:218 q:255 r:88 s:210 t:411 u:284 v:296 w:192 x:316 y:373 z:205
BALANCES a:370 b:211 c:280 d:274 e:146 f:580 g:254 h:148 i:259 j:436 k:423 l:180 m:328 n:296 o:192 p:218 q:255 r:88 s:210 t:411 u:284 v:296 w:192 x:316 y:373 z:208
BALANCES a:370 b:211 c:273 d:274 e:146 f:580 g:254 h:148 i:259 j:436 k:423 l:180 m:328 n:296 o:192 p:218 q:255 r:88 s:210 t:411 u:284 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:273 d:274 e:139 f:580 g:254 h:148 i:259 j:443 k:423 l:180 m:328 n:296 o:192 p:218 q:255 r:88 s:210 t:411 u:284 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:273 d:274 e:139 f:580 g:254 h:148 i:259 j:443 k:423 l:180 m:328 n:296 o:192 p:155 q:255 r:88 s:273 t:411 u:284 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:273 d:274 e:139 f:580 g:254 h:148 i:314 j:443 k:423 l:180 m:328 n:241 o:192 p:155 q:255 r:88 s:273 t:411 u:284 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:273 d:274 e:139 f:580 g:254 h:148 i:314 j:443 k:410 l:180 m:328 n:241 o:192 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:273 d:274 e:139 f:580 g:254 h:147 i:314 j:444 k:410 l:180 m:328 n:241 o:192 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:276 d:274 e:139 f:580 g:254 h:144 i:314 j:444 k:410 l:180 m:328 n:241 o:192 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:276 d:274 e:125 f:580 g:254 h:144 i:314 j:444 k:410 l:180 m:328 n:241 o:206 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:211 c:276 d:284 e:125 f:580 g:254 h:144 i:314 j:444 k:410 l:180 m:328 n:231 o:206 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:214 c:276 d:284 e:122 f:580 g:254 h:144 i:314 j:444 k:410 l:180 m:328 n:231 o:206 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:214 c:276 d:284 e:122 f:580 g:254 h:144 i:314 j:444 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:273 t:411 u:297 v:296 w:192 x:323 y:373 z:208
BALANCES a:370 b:214 c:276 d:284 e:122 f:580 g:254 h:144 i:314 j:444 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:192 x:323 y:373 z:208
BALANCES a:370 b:214 c:355 d:284 e:122 f:580 g:254 h:144 i:314 j:444 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:192 x:323 y:373 z:208
BALANCES a:370 b:214 c:355 d:284 e:122 f:580 g:254 h:144 i:314 j:444 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:189 x:323 y:376 z:208
BALANCES a:370 b:214 c:355 d:284 e:122 f:580 g:254 h:144 i:314 j:392 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:189 x:323 y:376 z:260
BALANCES a:370 b:214 c:355 d:284 e:122 f:580 g:254 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:189 x:323 y:372 z:260
BALANCES a:370 b:250 c:355 d:284 e:122 f:580 g:254 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:153 x:323 y:372 z:260
BALANCES a:370 b:250 c:355 d:284 e:122 f:580 g:256 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:297 v:309 w:153 x:323 y:372 z:258
BALANCES a:370 b:250 c:355 d:284 e:122 f:586 g:256 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:88 s:260 t:411 u:291 v:309 w:153 x:323 y:372 z:258
BALANCES a:370 b:250 c:355 d:181 e:122 f:586 g:256 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:191 s:260 t:411 u:291 v:309 w:153 x:323 y:372 z:258
BALANCES a:370 b:250 c:353 d:183 e:122 f:586 g:256 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:191 s:260 t:411 u:291 v:309 w:153 x:323 y:372 z:258
BALANCES a:370 b:250 c:353 d:183 e:122 f:586 g:256 h:144 i:314 j:396 k:410 l:189 m:328 n:222 o:206 p:155 q:255 r:191 s:260 t:411 u:291 v:309 w:153 x:323 y:457 z:258
BALANCES a:370 b:250 c:353 d:172 e:122 f:586 g:256 h:144 i:314 j:396 k:410 l:200 m:328 n:222 o:206 p:155 q:255 r:191 s:260 t:411 u:291 v:309 w:153 x:323 y:457 z:258
BALANCES a:370 b:248 c:353 d:172 e:122 f:586 g:256 h:144 i:314 j:396 k:410 l:200 m:328 n:222 o:206 p:155 q:255 r:191 s:260 t:411 u:291 v:309 w:153 x:323 y:459 z:258
BALANCES a:370 b:248 c:353 d:172 e:122 f:586 g:270 h:144 i:314 j:396 k:410 l:200 m:328 n:222 o:206 p:155 q:255 r:191 s:260 t:411 u:291 v:309 w:153 x:323 y:445 z:258
BALANCES a:370 b:248 c:353 d:172 e:122 f:586 g:270 h:144 i:314 j:396 k:410 l:200 m:328 n:222 o:206 p:155 q:255 r:196 s:260 t:411 u:291 v:304 w:153 x:323 y:445 z:258
BALANCES a:407 b:248 c:353 d:172 e:122 f:586 g:270 h:144 i:314 j:396 k:410 l:200 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:304 w:153 x:323 y:445 z:258
BALANCES a:407 b:248 c:353 d:172 e:122 f:586 g:270 h:144 i:314 j:396 k:410 l:201 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:303 w:153 x:323 y:445 z:258
BALANCES a:407 b:248 c:350 d:172 e:122 f:586 g:270 h:144 i:314 j:396 k:410 l:201 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:303 w:156 x:323 y:445 z:258
BALANCES a:407 b:248 c:350 d:172 e:122 f:586 g:270 h:144 i:314 j:396 k:410 l:201 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:303 w:156 x:323 y:517 z:258
BALANCES a:407 b:248 c:350 d:149 e:122 f:586 g:270 h:167 i:314 j:396 k:410 l:201 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:303 w:156 x:323 y:517 z:258
BALANCES a:407 b:248 c:350 d:149 e:122 f:586 g:270 h:167 i:314 j:337 k:469 l:201 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:303 w:156 x:323 y:517 z:258
BALANCES a:407 b:248 c:350 d:149 e:122 f:664 g:270 h:167 i:314 j:337 k:469 l:201 m:328 n:222 o:206 p:155 q:255 r:159 s:260 t:411 u:291 v:303 w:156 x:323 y:517 z:258
BALANCES a:407 b:248 c:350 d:149 e:122 f:664 g:270 h:167 i:314 j:337 k:469 l:201 m:328 n:222 o:205 p:155 q:255 r:159 s:260 t:411 u:291 v:304 w:156 x:323 y:517 z:258
BALANCES a:381 b:248 c:350 d:149 e:122 f:664 g:270 h:167 i:314 j:337 k:469 l:201 m:328 n:222 o:205 p:155 q:255 r:159 s:260 t:411 u:291 v:304 w:156 x:323 y:517 z:284
BALANCES a:381 b:265 c:350 d:149 e:105 f:664 g:270 h:167 i:314 j:337 k:469 l:201 m:328 n:222 o:205 p:155 q:255 r:159 s:260 t:411 u:291 v:304 w:156 x:323 y:517 z:284
BALANCES a:381 b:265 c:350 d:149 e:105 f:664 g:270 h:167 i:308 j:337 k:475 l:201 m:328 n:222 o:205 p:155 q:255 r:159 s:260 t:411 u:291 v:304 w:156 x:323 y:517 z:284
BALANCES a:381 b:265 c:350 d:149 e:105 f:664 g:270 h:167 i:308 j:337 k:475 l:201 m:304 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:291 v:304 w:156 x:323 y:517 z:284
BALANCES a:381 b:265 c:350 d:149 e:105 f:664 g:270 h:167 i:308 j:337 k:475 l:201 m:309 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:291 v:304 w:151 x:323 y:517 z:284
BALANCES a:381 b:265 c:350 d:149 e:105 f:674 g:270 h:167 i:308 j:337 k:475 l:201 m:309 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:291 v:304 w:151 x:323 y:517 z:284
BALANCES a:381 b:265 c:385 d:149 e:105 f:674 g:270 h:167 i:308 j:337 k:475 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:291 v:304 w:151 x:323 y:517 z:284
BALANCES a:381 b:265 c:385 d:149 e:105 f:674 g:270 h:168 i:308 j:337 k:475 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:291 v:303 w:151 x:323 y:517 z:284
BALANCES a:382 b:265 c:384 d:149 e:105 f:674 g:270 h:168 i:308 j:337 k:475 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:291 v:303 w:151 x:323 y:517 z:284
BALANCES a:382 b:265 c:384 d:149 e:105 f:674 g:270 h:168 i:308 j:337 k:475 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:311 v:303 w:131 x:323 y:517 z:284
BALANCES a:353 b:265 c:384 d:149 e:134 f:674 g:270 h:168 i:308 j:337 k:475 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:435 u:311 v:303 w:131 x:323 y:517 z:284
BALANCES a:353 b:265 c:384 d:149 e:134 f:674 g:270 h:170 i:308 j:337 k:475 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:131 x:323 y:517 z:284
BALANCES a:353 b:265 c:384 d:149 e:134 f:674 g:270 h:170 i:308 j:337 k:507 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:131 x:323 y:517 z:284
BALANCES a:353 b:265 c:402 d:149 e:134 f:674 g:270 h:170 i:308 j:337 k:507 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:265 c:402 d:149 e:134 f:674 g:256 h:170 i:308 j:337 k:521 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:265 c:402 d:149 e:134 f:674 g:256 h:217 i:308 j:337 k:521 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:265 c:404 d:149 e:134 f:674 g:256 h:215 i:308 j:337 k:521 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:272 c:404 d:142 e:134 f:674 g:256 h:215 i:308 j:337 k:521 l:201 m:274 n:222 o:205 p:155 q:255 r:159 s:260 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:272 c:404 d:142 e:134 f:674 g:256 h:215 i:308 j:337 k:521 l:201 m:274 n:222 o:205 p:154 q:255 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:232 c:404 d:142 e:134 f:674 g:256 h:215 i:308 j:337 k:561 l:201 m:274 n:222 o:205 p:154 q:255 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:232 c:404 d:142 e:134 f:674 g:256 h:215 i:308 j:332 k:561 l:201 m:274 n:227 o:205 p:154 q:255 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:232 c:404 d:142 e:134 f:674 g:256 h:215 i:308 j:332 k:561 l:201 m:274 n:222 o:210 p:154 q:255 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:232 c:411 d:142 e:134 f:674 g:249 h:215 i:308 j:332 k:561 l:201 m:274 n:222 o:210 p:154 q:255 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:232 c:411 d:142 e:134 f:674 g:273 h:215 i:308 j:332 k:537 l:201 m:274 n:222 o:210 p:154 q:255 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:284
BALANCES a:353 b:232 c:411 d:142 e:134 f:674 g:273 h:215 i:308 j:332 k:537 l:201 m:274 n:222 o:210 p:154 q:250 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:289
BALANCES a:353 b:232 c:411 d:142 e:134 f:674 g:268 h:215 i:308 j:332 k:537 l:201 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:433 u:311 v:303 w:113 x:323 y:517 z:289
BALANCES a:353 b:232 c:411 d:142 e:134 f:674 g:268 h:215 i:308 j:332 k:537 l:201 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:433 u:406 v:303 w:113 x:323 y:517 z:289
BALANCES a:353 b:232 c:411 d:142 e:140 f:674 g:268 h:215 i:308 j:332 k:537 l:201 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:433 u:406 v:303 w:113 x:323 y:517 z:283
BALANCES a:353 b:232 c:411 d:142 e:140 f:674 g:268 h:215 i:308 j:332 k:537 l:201 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:433 u:398 v:303 w:113 x:323 y:517 z:291
BALANCES a:353 b:232 c:411 d:142 e:140 f:674 g:268 h:215 i:308 j:332 k:537 l:201 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:518 z:291
BALANCES a:353 b:232 c:411 d:142 e:140 f:674 g:271 h:215 i:308 j:332 k:537 l:198 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:518 z:291
BALANCES a:353 b:232 c:448 d:142 e:140 f:674 g:271 h:215 i:308 j:332 k:537 l:198 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:518 z:291
BALANCES a:353 b:232 c:448 d:142 e:140 f:678 g:271 h:215 i:308 j:332 k:537 l:198 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:514 z:291
BALANCES a:353 b:232 c:448 d:142 e:140 f:678 g:271 h:215 i:368 j:332 k:537 l:198 m:274 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:454 z:291
BALANCES a:353 b:232 c:448 d:142 e:140 f:678 g:271 h:214 i:368 j:332 k:537 l:198 m:275 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:140 f:678 g:271 h:214 i:368 j:332 k:535 l:198 m:275 n:227 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:165 f:678 g:271 h:214 i:368 j:332 k:535 l:198 m:275 n:202 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:179 f:678 g:271 h:214 i:368 j:332 k:535 l:198 m:275 n:202 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:179 f:678 g:271 h:216 i:368 j:332 k:533 l:198 m:275 n:202 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:303 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:179 f:678 g:271 h:216 i:368 j:332 k:533 l:198 m:275 n:203 o:210 p:154 q:250 r:159 s:261 t:432 u:398 v:302 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:179 f:678 g:271 h:216 i:368 j:332 k:465 l:198 m:275 n:203 o:210 p:154 q:250 r:159 s:261 t:432 u:466 v:302 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:142 e:179 f:678 g:271 h:216 i:368 j:326 k:465 l:198 m:275 n:203 o:216 p:154 q:250 r:159 s:261 t:432 u:466 v:302 w:113 x:323 y:454 z:291
BALANCES a:355 b:232 c:448 d:160 e:179 f:678 g:271 h:216 i:368 j:326 k:465 l:198 m:275 n:203 o:216 p:154 q:250 r:159 s:261 t:432 u:466 v:302 w:113 x:323 y:436 z:291
BALANCES a:355 b:232 c:448 d:160 e:179 f:678 g:271 h:216 i:368 j:326 k:465 l:198 m:275 n:203 o:210 p:154 q:250 r:159 s:261 t:432 u:466 v:302 w:113 x:329 y:436 z:291
BALANCES a:355 b:232 c:448 d:160 e:179 f:678 g:271 h:216 i:368 j:326 k:465 l:198 m:266 n:203 o:210 p:154 q:250 r:159 s:261 t:441 u:466 v:302 w:113 x:329 y:436 z:291
